FamilyCaseID,RoundNumber
Hol023474,6
Hol034613,6
Hol037909,6
Hol035162,6
Hol039091,6
Hol038931,6
Hol028395,6
Hol031911,6
Hol039418,6
Hol035610,6
Hol040873,6
Hol038710,6
Hol038703,6
Hol037372,6
Hol039324,6
Hol036440,6
Hol038519,6
Hol038154,6
Hol028355,6
Hol030723,6
Hol030749,6
Hol040609,6
Hol38932,6
Hol033219,6
Hol039333,6
Hol037328,6
Hol037310,6
Hol036983,6
Hol031910,6
Hol040896,6
Hol038080,6
Hol035213,6
Hol040453,6
Hol040249,6
Hol038451,6
Hol038700,6
Hol032349,6
Hol036653,6
Hol039256,6
Hol031321,6
Hol031319,6
Hol018060,6
Hol038528,6
Hol040772,6
Hol038550,6
Hol038551,6
Hol038747,6
Hol039477,6
Hol030813,6
Hol023203,6
Hol034867,6
Hol038549,6
Hol019303,6
Hol038649,6
Hol031365,6
Hol036979,6
Hol025596,6
Hol034757,6
Hol040171,6
Hol031936,6
Hol038699,6
Hol038705,6
Hol038636,6
Hol038514,6
Hol038512,6
Hol039541,6
Hol039955,6
Hol020931,6
Hol031938,6
Hol031917,6
Hol035663,6
Hol031315,6
Hol038617,6
Hol038653,6
Hol039041,6
Hol038683,6
Hol032645,6
Hol037870,6
Hol038989,6
Hol039445,6
Hol033859,6
Hol037199,6
Hol039903,6
Hol033543,6
Hol033858,6
Hol039440,6
Hol034430,6
Hol035656,6
Hol032343,6
Hol038706,6
Hol034774,6
Hol040052,6
Hol039094,6
Hol039643,6
Hol036734,6
Hol039102,6
Hol037174,6
Hol034769,6
Hol039687,6
Hol039534,6
Hol039713,6
Hol040030,6
Hol034221,6
Hol039693,6
Hol039763,6
Hol025013,6
Hol039443,6
Hol026907,6
Hol029462,6
Hol039876,6
Hol023268,6
Hol036916,6
Hol028357,6
Hol031934,6
Hol039413,6
Hol038255,6
Hol038911,6
Hol039757,6
Hol037863,6
Hol038719,6
Hol036902,6
Hol035756,6
Hol038637,6
Hol038615,6
Hol039809,6
Hol039432,6
Hol037854,6
Hol037000,6
Hol037321,6
Hol037357,6
Hol037111,6
Hol035578,6
Hol035585,6
Hol040811,6
Hol038162,6
Hol038164,6
Hol039788,6
Hol037411,6
Hol024282,6
Hol038067,6
Hol039854,6
Hol035203,6
Hol038641,6
Hol038529,6
Hol037235,6
Hol034777,6
Hol037253,6
Hol037951,6
Hol028557,6
Hol029854,6
Hol022169,6
Hol030815,6
Hol030360,6
Hol036906,6
Hol037748,6
Hol023527,6
Hol031926,6
