FamilyCaseID,RoundNumber
HOL032492,6
HOL023757,6
HOL040540,6
HOL025941,6
HOL040519,6
HOL029771,6
HOL034877,6
HOL024842,6
HOL018431,6
HOL024414,6
HOL029840,6
HOL030224,6
HOL029984,6
HOL018432,6
HOL040472,6
HOL020550,6
HOL023209,6
HOL024858,6
HOL037657,6
HOL025337,6
HOL020395,6
HOL017754,6
HOL028483,6
HOL040516,6
HOL023351,6
HOL023190,6
HOL025752,6
HOL023396,6
HOL030409,6
HOL028645,6
HOL020436,6
HOL033402,6
HOL039957,6
HOL032612,6
HOL032279,6
HOL020421,6
HOL020415,6
HOL026945,6
HOL020433,6
HOL020439,6
HOL020047,6
HOL020423,6
HOL028601,6
HOL020420,6
HOL040062,6
HOL039946,6
HOL032248,6
HOL020254,6
HOL040148,6
HOL023950,6
HOL034995,6
HOL034051,6
HOL033334,6
HOL040984,6
HOL025723,6
HOL033447,6
HOL027237,6
HOL038625,6
HOL037032,6
HOL022677A,6
HOL022677B,6
HOL018294,6
HOL024401,6
HOL022661,6
HOL030760,6
HOL023764,6
HOL023036,6
HOL036764,6
HOL036623,6
HOL029761,6
HOL029706,6
HOL027029,6
HOL027586,6
HOL026431,6
HOL022516,6
HOL026838,6
HOL033354,6
HOL028062,6
HOL025813,6
HOL034212,6
HOL037597,6
HOL024472,6
HOL024416,6
HOL024388,6
HOL022614,6
HOL034172,6
HOL035390,6
HOL018291,6
HOL032799,6
HOL037483,6
HOL037441,6
HOL033615,6
HOL040287,6
HOL040176,6
HOL020226,6
HOL034521,6
HOL040029,6
HOL026452,6
HOL023558,6
HOL040064,6
HOL036229,6
HOL032887,6
HOL032805,6
HOL027573,6
HOL036483,6
HOL026449,6
HOL026464,6
HOL026761,6
HOL034486,6
HOL037132,6
HOL037126,6
HOL031706,6
HOL034979,6
HOL035012,6
HOL035007,6
HOL034874,6
HOL037980,6
HOL029982,6
HOL035950,6
HOL023538,6
HOL039704,6
HOL033607,6
HOL040552,6
HOL020467,6
HOL020460,6
HOL029115,6
HOL020457,6
HOL027095,6
HOL029832,6
HOL020218,6
HOL023882,6
HOL036079,6
HOL036085,6
HOL038268,6
HOL025087,6
HOL023549,6
HOL040184,6
HOL033125,6
HOL024670,6
HOL036696,6
HOL034243,6
HOL034234,6
HOL033661,6
HOL031776,6
HOL034480,6
HOL031313,6
HOL029323,6
HOL029305,6
HOL031316,6
HOL023957,6
HOL034954,6
HOL034381,6
HOL030342,6
HOL020464B,6
HOL020464A,6
HOL029392,6
HOL033458,6
HOL029340,6
HOL034925,6
HOL040544,6
HOL034254,6
HOL039376,6
HOL032253,6
HOL027614,6
HOL028436,6
HOL033489,6
HOL027571,6
HOL035223,6
HOL024457,6
HOL035081,6
HOL035083,6
HOL035054,6
HOL023547,6
HOL028502,6
HOL027056,6
HOL040657,6
HOL026540,6
HOL024113,6
HOL034831,6
HOL036442,6
HOL036535,6
HOL027002,6
HOL024137,6
HOL024083,6
HOL035242,6
HOL023346,6
HOL023334,6
HOL033951,6
HOL040885,6
HOL040887,6
HOL028444,6
HOL025977,6
HOL025984,6
HOL025759,6
HOL025089,6
HOL027290,6
HOL035457,6
HOL036699,6
HOL027157,6
HOL027184,6
HOL026936,6
HOL023520,6
HOL023523,6
HOL040823,6
HOL023916,6
HOL031899,6
HOL036063,6
HOL033931,6
HOL040258,6
HOL039990B,6
HOL039990A,6
HOL028604,6
HOL040137,6
HOL040133,6
HOL029200,6
HOL028407,6
HOL027831,6
HOL034600,6
HOL034561,6
HOL022750,6
HOL034180,6
HOL025300,6
HOL025275,6
HOL025281,6
HOL025260,6
HOL024160,6
HOL040522,6
HOL035303,6
HOL034978,6
HOL033899,6
HOL039598,6
HOL024006A,6
HOL024006B,6
HOL035557,6
HOL037589,6
HOL035173,6
HOL017295,6
HOL035099,6
HOL029911,6
HOL030042,6
HOL032504,6
HOL023500,6
HOL023528,6
HOL025745,6
HOL039249,6
HOL039259,6
HOL037078,6
HOL020424,6
HOL020429,6
HOL024774,6
HOL024605,6
HOL026848,6
HOL026937,6
HOL027025,6
HOL026287,6
HOL026002,6
HOL025736,6
HOL034984,6
HOL034868,6
HOL032232,6
HOL036819,6
HOL040001,6
HOL035856,6
HOL019474,6
HOL035946,6
HOL038177,6
HOL038245,6
HOL038246,6
HOL029158,6
HOL028511,6
HOL025138,6
HOL032843,6
HOL038429,6
HOL032834,6
HOL025420,6
HOL040500,6
HOL025239,6
HOL020544,6
HOL039963,6
HOL040021,6
HOL029094,6
HOL029096,6
HOL040638,6
HOL027898,6
HOL024074,6
HOL024155,6
HOL025232,6
HOL030006,6
HOL040760,6
HOL024176,6
HOL024172,6
HOL024188,6
