FamilyCaseID,RoundNumber
Hol038651,6
Hol037744,6
Hol030746,6
Hol029828,6
Hol034434,6
Hol035311,6
Hol037903,6
Hol035719,6
Hol038454,6
Hol023255,6
Hol039375,6
Hol038506,6
Hol039207,6
Hol039279,6
Hol039746,6
Hol039530,6
Hol020141,6
Hol039345,6
Hol020143,6
Hol039468,6
Hol040042,6
Hol034627,6
Hol038664,6
Hol038556,6
Hol037857,6
Hol038774,6
Hol038730,6
Hol035662,6
Hol035151,6
Hol035128,6
Hol030808,6
Hol037882,6
Hol032585,6
Hol035612,6
Hol035728,6
Hol039773,6
Hol039491,6
Hol035640,6
Hol038969,6
Hol039925,6
Hol033155,6
Hol037333,6
Hol035541,6
Hol038317,6
Hol037347,6
Hol038638,6
Hol038548,6
Hol036749,6
Hol036708,6
Hol037255,6
Hol034362,6
Hol039258,6
Hol037254,6
Hol037213,6
Hol038740,6
Hol035512,6
Hol038759,6
Hol038573,6
Hol031209,6
Hol032118,6
Hol038544,6
Hol039038,6
Hol039677,6
Hol039022,6
Hol028581,6
Hol029030,6
Hol029459,6
Hol028457,6
Hol027620,6
Hol036767,6
Hol035517,6
Hol032355,6
Hol036714,6
Hol020377,6
Hol035588,6
Hol030745,6
Hol028358,6
Hol031169,6
Hol028761,6
Hol035620,6
Hol030729,6
Hol020941,6
Hol023436,6
Hol023240,6
Hol035219,6
Hol027623,6
Hol038733,6
Hol038655,6
Hol036748,6
Hol029264,6
Hol029276,6
Hol029281,6
Hol029272,6
Hol029237,6
Hol030633,6
Hol032577,6
Hol035056,6
Hol032550,6
Hol038724,6
Hol032112,6
Hol036747,6
Hol023229,6
Hol038524,6
Hol038516,6
Hol038658,6
Hol027624,6
Hol036940,6
Hol037134,6
Hol035739,6
Hol028450,6
Hol039890,6
Hol029849,6
Hol034231,6
Hol038553,6
Hol035669,6
Hol036728,6
Hol036738,6
Hol036732,6
Hol039835,6
Hol036895,6
Hol035617,6
Hol035715,6
Hol023272,6
Hol037294,6
Hol020932,6
Hol024279,6
Hol023239,6
Hol039302,6
Hol032683,6
Hol035577,6
Hol038990,6
Hol030744,6
Hol040708,6
Hol037767,6
Hol038365,6
Hol037192,6
Hol035622,6
Hol035574,6
Hol038001,6
Hol038558,6
Hol039155,6
Hol039522,6
Hol018813,6
Hol020142,6
Hol018811,6
Hol039512,6
Hol040221,6
Hol039048,6
Hol039050,6
Hol039051,6
Hol038450,6
Hol038473,6
Hol038770,6
Hol039043,6
Hol031175,6
Hol030569,6
Hol039054,6
Hol039156,6
Hol038469,6
Hol038746,6
Hol030809,6
Hol039434,6
Hol039322,6
Hol033211,6
Hol036888,6
Hol038343,6
Hol040007,6
Hol038032,6
Hol039318,6
Hol035693,6
Hol034174,6
Hol036718,6
Hol036777,6
Hol034242,6
Hol038937,6
Hol038509,6
Hol035558,6
Hol038754,6
Hol038671,6
Hol035456,6
Hol034211,6
Hol036951,6
Hol032350,6
Hol032353,6
Hol036015,6
Hol036021,6
Hol038742,6
Hol038745,6
Hol034425,6
Hol034427,6
Hol038222,6
Hol034423,6
Hol036027,6
Hol040213,6
Hol030626,6
Hol036781,6
Hol034169,6
Hol036722,6
Hol038734,6
Hol039711,6
Hol034184,6
Hol034380,6
Hol039350,6
Hol039400,6
Hol032121,6
Hol038698,6
Hol036898,6
Hol031919,6
Hol036934,6
Hol034220,6
Hol039719,6
Hol038482,6
Hol039480,6
Hol039142,6
Hol037756,6
Hol038726,6
Hol038726,6
Hol039834,6
Hol029807,6
Hol035708,6
Hol039367,6
Hol035388,6
Hol035704,6
Hol033215,6
Hol035636,6
Hol032654,6
Hol034393,6
Hol033560,6
Hol039233,6
Hol038866,6
Hol021359,6
Hol035583,6
Hol035603,6
Hol037208,6
Hol036969,6
Hol037208,6
Hol036904,6
Hol038144,6
Hol040893,6
Hol039062,6
Hol039093,6
Hol039081,6
Hol039255,6
Hol038737,6
Hol036645,6
Hol037379,6
Hol020915,6
Hol036971,6
Hol023830,6
Hol028677,6
Hol039669,6
Hol039743,6
Hol038627,6
Hol038661,6
Hol038629,6
Hol039657,6
Hol036444,6
Hol039688,6
Hol040159,6
